stars,cleaned_text,sentiment
1,"['tried', 'dec', 'first', 'time', 'wanted', 'use', 'coupon', 'received', 'first', 'expired', 'dec', 'going', 'checkout', 'automatically', 'applied', 'offer', 'delivery', 'fee', 'instead', 'coupon', 'tried', 'several', 'time', 'apply', 'coupon', 'code', 'time', 'applied', 'free', 'delivery', 'offer', 'instead', 'called', 'bait', 'switch', 'illegal', 'way', 'opt', 'delivery', 'fee', 'offer', 'wanted', 'document', 'tried', 'taking', 'screenshot', 'accident', 'placed', 'full', 'price', 'discount', 'called', 'restaurant', 'immediately', 'stop', 'preparing', 'dish', 'took', 'min', 'figure', 'cancel', 'app', 'started', 'help', 'chat', 'different', 'agent', 'roshinikumar', 'manuel', 'aamir', 'said', 'able', 'refund', 'holding', 'back', 'claimed', 'restaurant', 'already', 'started', 'prepare', 'food', 'informed', 'case', 'later', 'spoke', 'another', 'agent', 'phone', 'called', 'restaurant', 'refunded', 'stolen', 'money', 'multi', 'million', 'maybe', 'even', 'billion', 'business', 'absolutely', 'crappy', 'customer', 'service', 'stand', 'offer', 'give', 'first', 'never', 'ever', 'recommend', 'business', 'never', 'shame', 'big', 'discrace', 'better', 'customer', 'service', 'definitely', 'necessary', 'following', 'offer', 'legal', 'requirement', 'basic', 'consumer', 'law']",negative
5,"['good', 'food', 'friendly', 'prompt', 'driver']",positive
1,"['ubereat', 'horrible', 'servicei', 'use', 'service', 'want', 'food', 'parent', 'cause', 'live', 'different', 'country', 'advertise', 'delivery', 'fee', 'get', 'hit', 'call', 'fee', 'explain', 'fee', 'food', 'end', 'super', 'expensive', 'would', 'never', 'use', 'anything']",negative
1,"['avoid', 'time', 'time', 'cold', 'food', 'food', 'cooked', 'time', 'sat', 'waiting', 'driver', 'advice', 'keep', 'well', 'away']",negative
5,"['good', 'service']",positive
1,"['placed', 'food', 'delivery', 'plenty', 'notice', 'right', 'place', 'made', 'food', 'worth', 'problem', 'message', 'say', 'ca', 'fulfill', 'thanks', 'useless', 'really', 'good', 'service', 'try', 'find', 'somewhere', 'else', 'food', 'wait', 'even', 'longer', 'maybe', 'make', 'delivery', 'option', 'ca', 'actually', 'provide', 'service', 'especially', 'took', 'money', 'without', 'hesitation', 'paid', 'poor', 'service']",negative
1,"['worst', 'delivery', 'company', 'ever', 'took', 'hour', 'min', 'come', 'stone', 'cold', 'rang', 'care', 'never']",negative
1,"['got', 'ubergift', 'card', 'tried', 'kept', 'returning', 'error', 'option', 'contact', 'anyone', 'stolen', 'money', 'giftcard', 'ca', 'use', 'scam', 'anyone', 'use', 'ubereat', 'delivery', 'ring', 'takeaway', 'pay', 'extra', 'ubereat', 'charge', 'weird']",negative
1,"['cannoli', 'cake', 'concord', 'diner', 'given', 'oreo', 'cake', 'reached', 'price', 'adjustment', 'refused', 'basis', 'apparently', 'many', 'price', 'adjustment', 'previous', 'proven', 'faulty', 'photographic', 'evidence', 'written', 'explanation', 'top', 'oreo', 'cake', 'received', 'stale', 'made', 'sick', 'business', 'stealing', 'money', 'customer']",negative
5,"['food', 'brought', 'directly', 'room']",positive
1,"['awful', 'simply', 'awfulavoid', 'using', 'people', 'ordering', 'food']",negative
5,"['free', 'delivery', 'quick', 'service', 'food', 'delivered', 'right', 'door', 'great', 'alternative', 'eating', 'cooking', 'satisfied']",positive
1,"['driver', 'stole', 'half', 'shopping', 'west', 'sussex', 'haywards', 'heath', 'week', 'pregnant', 'one', 'year', 'old', 'dog', 'stole', 'essential', 'lied', 'saying', 'delivered', 'everything', 'rang', 'store', 'said', 'saw', 'leave', 'bag', 'u', 'got', 'name', 'cemal', 'ene', 'driver', 'haywards', 'heath', 'west', 'sussex', 'uk']",negative
5,"['service', 'excellent', 'handled', 'quickly', 'placed', 'within', 'le', 'hour', 'received', 'every', 'item', 'exactly', 'received', 'wonderful', 'service']",positive
5,"['easy', 'convenient', 'traveling', 'since', 'may', 'know', 'area']",positive
5,"['first', 'time', 'using', 'problem', 'navigation']",positive
5,"['really', 'dont', 'know', 'cant', 'use', 'voucher']",positive
5,"['actually', 'first', 'time', 'ever', 'ordering', 'ubereats', 'adult', 'child', 'time', 'subscription', 'whatever', 'optional', 'choice', 'preferred', 'rush', 'exactly', 'said', 'delivered', 'short', 'amount', 'time', 'food', 'hot', 'delicious', 'delivery', 'driver', 'nice', 'quite', 'gracious', 'first', 'time', 'using', 'service', 'really', 'exceptional', 'hesitate']",positive
1,"['pathic', 'service', 'missing', 'driver', 'held', 'liable', 'never', 'recommend', 'anyone', 'deleted', 'one', 'account', 'service', 'scam', 'business', 'get', 'better', 'customer', 'service', 'process', 'process', 'fit', 'business', 'purpose', 'cancelled', 'service', 'b', 'company', 'application']",negative
1,"['customer', 'service', 'absolute', 'joke', 'train', 'last', 'night', 'sent', 'wrong', 'drink', 'cost', 'refunded', 'bloody', 'penny', 'work', 'one', 'ubereats', 'ive', 'many', 'issue', 'think', 'time', 'switched', 'another', 'appalling']",negative
1,"['arrived', 'wrong', 'food', 'wimpy', 'meal', 'driver', 'gave', 'customer', 'u', 'driver', 'insisted', 'single', 'meal', 'mcdonald', 'politely', 'refused', 'driver', 'said', 'would', 'check', 'car', 'drove', 'made', 'mistake', 'providing', 'code', 'seemed', 'reluctant', 'open', 'box', 'provided', 'customer', 'service', 'appalling', 'feel', 'little', 'vulnerable', 'hungry', 'chance', 'getting', 'meal', 'money', 'back']",negative
1,"['believe', 'delivery', 'driver', 'name', 'karen', 'yet', 'dude', 'came', 'drop', 'food', 'without', 'water', 'melon', 'drink', 'asked', 'said', 'got', 'quesadilla', 'watermelon', 'drink', 'restaurant', 'gave', 'reported', 'customer', 'service', 'hear', 'ca', 'refund', 'said', 'asking', 'refund', 'maybe', 'another', 'delivery', 'driver', 'come', 'bring', 'watermelon', 'juice', 'hard', 'earned', 'money', 'still', 'could', 'help', 'customer', 'service', 'rude', 'even', 'start', 'singing', 'song', 'complaint', 'pissedconsumer', 'phone', 'like', 'hell', 'called', 'restaurant', 'looked', 'camara', 'see', 'driver', 'take', 'quesadilla', 'watermelon', 'drink', 'lied', 'delivery', 'driver', 'still', 'want', 'help', 'may', 'well', 'dispute', 'bank', 'cost', 'watermelon', 'juice', 'icon', 'mediterranean', 'restaurant', 'wynwood', 'florida', 'would', 'give', 'rating', 'even', 'lower', 'star', 'could']",negative
1,"['food', 'nearly', 'two', 'hour', 'delivered', 'first', 'driver', 'never', 'responded', 'message', 'second', 'driver', 'efficient', 'automated', 'response', 'system', 'frustrating', 'helpful', 'get', 'ten', 'dollar', 'refund', 'however', 'make', 'two', 'hour', 'wait', 'probably', 'use', 'used', 'ten', 'dollar', 'credit']",negative
5,"['great', 'service', 'fast', 'delivery']",positive
1,"['filled', 'taco', 'bell', 'across', 'street', 'house', 'pressed', 'place', 'amount', 'added', 'tip', 'make', 'even', 'hour', 'later', 'opened', 'app', 'see', 'status', 'see', 'total', 'changed', 'getting', 'picked', 'taco', 'bell', 'minute', 'away', 'tried', 'customer', 'service', 'phone', 'number', 'app', 'support', 'told', 'nothing', 'could', 'done', 'delivered', 'almost', 'hour', 'later', 'course', 'food', 'cold', 'unedible']",negative
2,"['hidden', 'fee', 'show', 'total', 'payment', 'customer', 'support', 'helpless']",negative
5,"['everything', 'great', 'delivery', 'food', 'always', 'flawless']",positive
1,"['absolutely', 'horrible', 'food', 'straight', 'cancelled', 'took', 'money', 'call', 'anything', 'app', 'telling', 'u', 'even', 'absolutely', 'horrible', 'always', 'problem']",negative
1,"['food', 'arrive', 'said', 'driver', 'called', 'call', 'came', 'said', 'driver', 'waited', 'outside', 'door', 'cctv', 'show', 'driver', 'sent', 'picture', 'driver', 'dropped', 'food', 'picture', 'looked', 'like', 'somewhere', 'car', 'park', 'said', 'driver', 'followed', 'policy', 'refund', 'absolutely', 'disgusted', 'never', 'ue']",negative
1,"['disgusting', 'service', 'place', 'driver', 'oder', 'onboard', 'whilst', 'let', 'get', 'old', 'cold', 'whilst', 'direct', 'delivery', 'driver', 'collect', 'money', 'grabbing', 'rubbish', 'organisation', 'never', 'using']",negative
3,"['expensive', 'service', 'fee', 'tax', 'ended', 'paying', 'twice', 'price', 'food']",neutral
3,"['love', 'concept', 'app', 'relatively', 'easy', 'choosing', 'food', 'wanted', 'shopper', 'excellent', 'far', 'getting', 'food', 'register', 'ultimately', 'basket', 'home', 'like', 'however', 'cost', 'original', 'cost', 'could', 'easily', 'want', 'store', 'guess', 'charging', 'convenience', 'literally', 'live', 'minute', 'store', 'charged', 'lived', 'mi', 'store', 'guess', 'really', 'convenient', 'promo', 'code', 'threw', 'reason', 'believe', 'getting', 'deal', 'discount', 'actually', 'spending', 'dollar', 'food', 'necessarily', 'need', 'service', 'excellent', 'employee', 'driver', 'give', 'great', 'customer', 'service']",neutral
1,"['abysmal', 'experience', 'sadly', 'time', 'food', 'arrived', 'container', 'completely', 'empty', 'spilt', 'bag', 'immediately', 'contacted', 'make', 'aware', 'image', 'refund', 'penny', 'thief', 'moral']",negative
1,"['wish', 'give', 'zero', 'start', 'saying', 'ordering', 'nearly', 'via', 'ride', 'deleted', 'account', 'food', 'kid', 'greggs', 'put', 'min', 'say', 'delivery', 'guy', 'picking', 'wanted', 'cancel', 'see', 'app', 'delivery', 'guy', 'spot', 'last', 'course', 'time', 'food', 'get', 'cold', 'fresh', 'eta', 'time', 'keep', 'moving', 'longer', 'longer', 'bare', 'mind', 'child', 'learning', 'difficulty', 'waiting', 'got', 'another', 'eta', 'update', 'said', 'eta', 'nearly', 'hour', 'since', 'initially', 'made', 'initially', 'made', 'said', 'app', 'estimate', 'delivery', 'went', 'chat', 'app', 'explaining', 'situation', 'asked', 'delivery', 'cancelled', 'taking', 'long', 'app', 'good', 'send', 'one', 'message', 'send', 'message', 'time', 'give', 'chance', 'read', 'saw', 'message', 'want', 'cancel', 'said', 'yes', 'stating', 'reason', 'letting', 'know', 'driver', 'spot', 'even', 'restaurant', 'went', 'thread', 'saw', 'due', 'cancelling', 'charging', 'food', 'people', 'whoever', 'dealt', 'case', 'shame', 'took', 'money', 'without', 'investigation', 'regarding', 'eta', 'closed', 'chat', 'allow', 'chat', 'called', 'customer', 'service', 'help', 'sent', 'email', 'aexplaining', 'eta', 'kept', 'changing', 'driver', 'spot', 'saw', 'charge', 'went', 'chat', 'thread', 'responded', 'saying', 'wanted', 'cancel', 'end', 'response', 'said', 'response', 'needed', 'horrible', 'disgusting', 'customer', 'service', 'even', 'bother', 'investigate', 'delivery', 'driver', 'accepted', 'job', 'stayed', 'spot', 'horrible', 'people', 'even', 'consider', 'money', 'took', 'buy', 'meal', 'son', 'learning', 'investigation', 'made', 'regarding', 'time', 'see', 'driver', 'took', 'job', 'driver', 'would', 'take', 'time', 'deliver', 'many', 'time', 'wrong', 'many', 'time', 'receive', 'food', 'spilled', 'really', 'complain', 'today', 'company', 'made', 'fool', 'took', 'money', 'money', 'meant', 'buy', 'son', 'meal', 'favourite', 'restaurant', 'extremely', 'disappointed', 'company', 'customer', 'service', 'delivery', 'paying', 'fee', 'paying', 'driver', 'driver', 'allowed', 'pick', 'feel', 'like', 'investigation', 'delivery', 'guy', 'eta', 'spot', 'need', 'know', 'service', 'free', 'pay', 'food', 'delivery', 'service', 'treated', 'u', 'favour', 'service', 'said', 'disappointed', 'disgusted', 'company']",negative
5,"['great', 'job', 'incredible', 'experience', 'thank', 'much', 'hard', 'work']",positive
1,"['please', 'use', 'thuisbezorgd', 'absolute', 'scammer', 'lack', 'customer', 'support', 'disgusting', 'company']",negative
1,"['app', 'easy', 'use', 'claim', 'back', 'money', 'thing', 'go', 'wrong', 'however', 'way', 'make', 'general', 'enquiry', 'complaint', 'local', 'restaurant', 'delivered', 'beef', 'burger', 'instead', 'chicken', 'burger', 'hindu', 'eat', 'beef', 'really', 'upsetting', 'acceptable', 'refunded', 'low', 'amount', 'really', 'would', 'expected', 'delivery', 'fee', 'well', 'paid', 'ended', 'hungry', 'way', 'make', 'restaurant', 'aware', 'mistake', 'upsetting', 'disappointing', 'deal', 'reason', 'little', 'trust', 'apps', 'hardly', 'use']",negative
1,"['customer', 'service', 'none', 'existing', 'day', 'age', 'know', 'singel', 'phone', 'line', 'talk', 'one', 'live', 'chat', 'take', 'minute', 'respond', 'perthetic', 'delivery', 'pot', 'luck', 'weather', 'get', 'delivery', 'right', 'place', 'start']",negative
1,"['arrived', 'stone', 'cold', 'inedible', 'took', 'driver', 'acc', 'able', 'get', 'driver', 'car', 'broke', 'think', 'cancel', 'collecting', 'find', 'another', 'driver', 'delivery', 'freezing', 'meal', 'eat', 'oh', 'time', 'preparation', 'food', 'sat']",negative
5,"['faster', 'get', 'mealeasy', 'orderfriendly']",positive
1,"['item', 'missing', 'contacted', 'help', 'centre', 'offered', 'refund', 'far', 'price', 'missing', 'item', 'way', 'contacting', 'support', 'initiating', 'dispute', 'issue', 'called', 'resolved', 'ruled', 'ubereats', 'blatant', 'cheating']",negative
5,"['good', 'service']",positive
1,"['please', 'waste', 'money', 'delivery', 'partner', 'hold', 'guest', 'heart', 'business', 'issue', 'delivery', 'say', 'goodbye', 'hard', 'earned', 'cash', 'offer', 'credit', 'refund', 'replacement', 'missing', 'pay', 'something', 'never', 'receive', 'refuse', 'refund', 'money', 'theft', 'never', 'explain', 'customer', 'service', 'team', 'simply', 'copy', 'paste', 'paragraph', 'whenever', 'issue', 'failing', 'actually', 'resolve', 'issue', 'bother', 'even', 'employ', 'customer', 'service', 'representative', 'better', 'luck', 'provide', 'solid', 'evidence', 'missing', 'item', 'provide', 'advice', 'assistance', 'explanation', 'gon', 'na', 'keep', 'money', 'circumstance', 'truth', 'truly', 'dreadful', 'dreadful', 'company', 'shameful']",negative
5,"['last', 'minute', 'change', 'address', 'problemordering', 'easyquality', 'food', 'great']",positive
5,"['delivery', 'prompt', 'pizza', 'hot']",positive
1,"['absolutely', 'pathetic', 'two', 'meal', 'got', 'chip', 'drink', 'spent', 'half', 'hour', 'speaking', 'customer', 'service', 'told', 'il', 'get', 'refund', 'missing', 'item', 'ca', 'even', 'buy', 'big', 'mac', 'quarter', 'pounder', 'never', 'mind', 'feel', 'poor', 'customer', 'service', 'rep', 'stick', 'script', 'immoral', 'eye', 'illegal']",negative
1,"['loaf', 'bread', 'grocery', 'store', 'next', 'door', 'ffs', 'misleading', 'advertisement', 'place', 'advertisement', 'pop', 'quick', 'still', 'minute', 'grab', 'anything', 'grocery', 'store', 'fall', 'trap', 'add', 'anything', 'grocery', 'store', 'charged', 'delivery', 'fee', 'separately', 'every', 'trillion', 'advertisement', 'appears', 'asking', 'join', 'one', 'whatever', 'name', 'monthly', 'plan', 'save', 'money', 'current', 'fall', 'scam', 'join', 'refund', 'fee', 'promised', 'join', 'monthly', 'plan', 'another', 'add', 'pop', 'quick', 'join', 'annual', 'plan', 'save', 'money', 'cram', 'ad', 'together', 'know', 'choose', 'pay', 'money', 'expensive', 'delivery', 'price', 'cheapest', 'area', 'pay', 'quid', 'two', 'deliveroo', 'thanks', 'way', 'cancel', 'literally', 'immediately', 'place', 'difficult', 'speak', 'human', 'phone', 'number', 'around', 'complaint', 'stuck', 'bot', 'take', 'outer', 'space', 'guiding', 'file', 'complaint', 'wait', 'couple', 'day', 'get', 'importantly', 'poor', 'poor', 'customer', 'service', 'experience', 'sympathy', 'customer', 'poor', 'emotional', 'intelligence', 'give', 'zero', 'care', 'customer', 'literally', 'like', 'speaking', 'bot', 'perhaps', 'bot', 'interacts', 'tried', 'app', 'still', 'regret', 'account', 'deleted', 'recommend', 'want', 'save', 'money', 'avoid']",negative
1,"['mcdonald', 'messed', 'left', 'store', 'come', 'jurisdiction', 'phoned', 'mcdonald', 'gave', 'phone', 'number', 'ring', 'bare', 'mind', 'christmas', 'eve', 'rang', 'number', 'waiting', 'reordered', 'food', 'pay', 'well', 'delivery', 'christmas', 'day', 'boxing', 'day', 'busy', 'decided', 'ring', 'told', 'get', 'hour', 'ask', 'refund', 'told', 'mcdonald', 'fact', 'rang', 'answered', 'christmas', 'eve', 'made', 'think', 'working', 'moral', 'story', 'someone', 'owes', 'going', 'shut', 'use']",negative
1,"['takeaway', 'delivery', 'made', 'early', 'morning', 'son', 'treat', 'family', 'stolen', 'driver', 'choose', 'leave', 'takeaway', 'doorstop', 'outside', 'open', 'porch', 'ring', 'bell', 'knock', 'door', 'cheekily', 'took', 'photo', 'delivered', 'good', 'within', 'minute', 'food', 'gone', 'surprise', 'surprise', 'son', 'complained', 'refused', 'refund', 'son', 'wo', 'using', 'service', 'appalling', 'first', 'time', 'happened', 'telling', 'family', 'friend', 'avoid', 'cost']",negative
1,"['third', 'time', 'mcdonald', 'wrong', 'missing', 'item', 'refunded', 'twice', 'time', 'refused', 'taken', 'money', 'given', 'good', 'like', 'much', 'come', 'burger', 'always', 'miss', 'one', 'ask', 'pickle', 'get', 'extra', 'pickle', 'ridiculous', 'poor', 'mcdonald', 'missing', 'item', 'bad', 'refunding']",negative
1,"['code', 'work', 'girlfriend', 'said', 'promo', 'code', 'could', 'applied', 'tried', 'different', 'store', 'well', 'checked', 'term', 'condition', 'page']",negative
5,"['far', 'good', 'great', 'reliable', 'fast', 'service', 'thank']",positive
1,"['got', 'one', 'subscription', 'used', 'first', 'time', 'food', 'delivery', 'charged', 'tip', 'asked', 'help', 'told', 'twice', 'edit', 'tip', 'late', 'reached', 'separate', 'people', 'ignored', 'actual', 'issue', 'double', 'charge', 'generous', 'tipped', 'driver', 'money', 'basic', 'customer', 'service', 'cancelled', 'subscription', 'never', 'use']",negative
1,"['deliver', 'food', 'driver', 'available', 'say', 'try', 'find', 'another', 'driver', 'still', 'driver', 'cancel', 'told', 'would', 'getting', 'refund', 'cancelled', 'min', 'hour', 'cancelled', 'please', 'use', 'service', 'poor', 'would', 'definitely', 'recommend', 'feel', 'robbed', 'money']",negative
