review,date,stars,name,source
"Timely & friendly delivery from China King, Hazuki & Sid’s Burgers","Date of experience: August 06, 2023",Rated 5 out of 5 stars,RP,Trust Pilot
"I ordered mcdonalds from ubereats it took 30 minute's which wasn't a problem but when it arrived it was freezing and inedible.  I have contacted Ubereats but have not had a response. The order was over £20.00, I think its a disgusting service.","Date of experience: August 06, 2023",Rated 1 out of 5 stars,Clare Hill,Trust Pilot
the restaurant got my order wrong instead of giving me my full refund they only gave me 3$ back,"Date of experience: August 05, 2023",Rated 1 out of 5 stars,CM,Trust Pilot
"Decided to finally take advantage of the grocery delivery using UberONE and half my order was delivered. I was refunded for one item but none of the others - despite being very clear about this and calling the store who also contacted Uber EATS directly, I was told a refund had been issued. They simply ignored all messages and still owe me for the other missing orders - it’s daylight robbery. Goodbye Uber!","Date of experience: August 06, 2023",Rated 1 out of 5 stars,NA,Trust Pilot
"In Eastern Canada where I live UberEats is by far the lesser food delivery service. Drivers travel around town with your food. I live in a small city and have had food from a restaurant further up the same street as Iive travel KMs in opposite direction of my house. I have had trouble with drivers signalling they are picking up order but then doing other orders while my food is waiting prepared at a restaurant. I had an incident where I did not receive 3 drinks, and customer service were difficult, and I did not receive any reimbursement for the missing drinks. I did get an email from them saying that oops mistakes happen and I should not be such a picky customer - I was really missing items i paid for - what!? I no longer use UberEats service - I use Skip or DD much better customer service with the inevitable mistakes from restaurants, and more efficent driving service overall. Do not use UberEats.","Date of experience: August 06, 2023",Rated 1 out of 5 stars,LG,Trust Pilot
The order arrived very fast+Delivery guy was polite and professional=Client satisfied. Keep up the good work!,"Date of experience: August 02, 2023",Rated 5 out of 5 stars,O.,Trust Pilot
"I received a wrong dilvery that was meant for pickup ( I saw the original receipt on the order ). OK - mistakes can happen, but when I told the courier my PIN he should have noticed it was the wrong delivery, no?","Date of experience: August 03, 2023",Rated 1 out of 5 stars,MB,Trust Pilot
"Absolutely nothing wrong with the food from McDonald's and the driver was excellent too; very prompt, polite and friendly. So five stars for that.  Uber Eats quoted a price which included a discount for my first order, which it was, however when the final bill arrived it had been removed which is why I've given 2 stars.","Date of experience: August 04, 2023",Rated 2 out of 5 stars,RA,Trust Pilot
Thank you.you,"Date of experience: August 06, 2022",Rated 5 out of 5 stars,AR,Trust Pilot
"Excellent delivery and our delivery gentleman was amazing, friendly and showed so much compassion.❤️🙏","Date of experience: August 04, 2023",Rated 5 out of 5 stars,DM,Trust Pilot
"Discount was great, excellent delivery process.","Date of experience: August 03, 2023",Rated 5 out of 5 stars,BR,Trust Pilot
"Two times person said he delivered my food and no one did and no refund, never using again","Date of experience: July 31, 2023",Rated 1 out of 5 stars,AS,Trust Pilot
Terrible especially their support team who do nothing to help,"Date of experience: August 06, 2023",Rated 1 out of 5 stars,HA,Trust Pilot
"AVOID -  they have a limit to the number of refunds they issue for missing items but no limit to the amount of times they deliver with missing items! I got refused a refund for three missing portion of chips and was told it was due to my ‘pattern of behaviour’ because I’d requested refunds previously, also for items that were missing. I will never use Ubereats again as I won’t be made to pay for items I haven’t received and then called a liar. Avoid McDonalds McDelivery app too because they use Ubereats to deliver.","Date of experience: December 23, 2022",Rated 1 out of 5 stars,Lisa P,Trust Pilot
"So I placed an order for an adult and Childs carvery at Toby’s, driver couldn’t find my property so the order failed, I reordered and waited outside my property; order was incorrect, so they refunded me some of the cost of the second order, the thing is they’re refusing to refund the first failed order, they said I didn’t ask for a refund on time, but surely if it fails it should be automatically refunded? I’m fuming because the bot keeps on thanking me for my understanding and I’m not understanding at all! I will be taking this to the trading ombudsman if I don’t get a refund for a service they didn’t provide!!","Date of experience: July 30, 2023",Rated 1 out of 5 stars,NI,Trust Pilot
"I’d give zero stars if I could!I will never ever use Uber Eats ever again! Let’s get this straight I did an order one the 11th of June which I waited nearly an hour or over an hour as 6 times it said on the app there relocated a new driver, further more I eventually received my food which wasn’t food by that point as I received it all smashed up and liquids had gone everywhere and let’s just say I wasn’t aware until I put the bags on the sofa to then see there what looked to be ice cream and coke now bedded into it so had to someone to clean it up because Uber eat’s clearly wanted to be ido**, anyway they said on the phone mind you that if I’ve not received my refund by the 2nd of August then “ simply” contact them… we’ll there was no simply about it, I had a bad time trying to get hold of someone as they refused to speak to me because I didn’t have an open order because it gone past the 48 hour mark when not being funny how else am I meant to predict the fact I was never going to receive that refund, vicious cycle as they tell you to wait 2 months for the refund but when it’s not there they refuse to speak to you, so at that point they opened up an automated chat for me on the app which speaking to a wall would of been more helpful! So tried to add on there the fact I spoken on the phone at the time as i didn’t except to be on the app trying to demand my £33 pounds back !They kept giving me the scripted words of “ sorry for the inconvenience but without an active order we can not refund you as it’s gone over the 48 hour” Blar blar basically more like they make you wait for 2 months to then tell you are not eligible for a refund!","Date of experience: June 11, 2023",Rated 1 out of 5 stars,LB,Trust Pilot
